review_id,text,label,app_name,store_source,rating,review_date,label_source,dataset_role
ewallet_01099,"locked my account i forgot the mpin so i tried ""Forgot MPIN"" but then it says your transaction cannot push through now my account is locked =/ it doesn't help you if you forgot your mpin",account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-06-23T02:07:47.000Z,strict_rule_relabel,training
ewallet_01101,scam..you cannot open once your twice wrong pin..even to change password. i have 300 load.,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2020-03-28T22:14:01.000Z,strict_rule_relabel,training
ewallet_01104,"When I really need to use this app, I can't use it Just like buying load, its a little business to me but I can't buy load bcoz I can't log in. It always says 'theres a problem, please try again later'!!",account_access_issue,GCash,Google Play (Kaggle public dataset),3,2019-06-23T16:46:22.000Z,strict_rule_relabel,training
ewallet_01105,Cash in via Payoneer not working,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-10-08T12:34:43.000Z,strict_rule_relabel,training
ewallet_01106,I've register to this years ago and i dont even remeber the MPIN or if they've even gave my a choice to answer the security questions and now i cant remember it all. It was very poor that you will not be having any more options to retrieve your account unless probably you change your personal number. Lol and the articles are not even helpful.,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2020-03-29T10:31:45.000Z,strict_rule_relabel,training
ewallet_01112,I give 2 stars because it doesnt work properly and you cannot cash out until its not fully verified.low transaction from others.delay transactions,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-10-20T16:29:50.000Z,strict_rule_relabel,training
ewallet_01113,"Problem with gcredit not resolved for almost a month....i keep on emailing support, even chatting them, still not resolved. Everytime I used my gcredit in paying for my groceries, transaction declined.....so embarrassing......i can see that I have an avail credit limit in my Gcash but as mention earlier, my transaction was always declined....payment at risk....so embarrassing on my part and so frustrating....and one more thing....",payment_failure,GCash,Google Play (Kaggle public dataset),1,2020-10-28T11:45:07.000Z,strict_rule_relabel,training
ewallet_01114,"I can't log in. It says ""There seems to be a problem. Try again later."" It pissed me off. Its been almost a week already I can't use my Gcash.",account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-06-24T11:14:23.000Z,strict_rule_relabel,training
ewallet_01115,"Fix issue, cash in all my money, open my view my balance",transfer_issue,GCash,Google Play (Kaggle public dataset),5,2020-10-21T17:52:32.000Z,strict_rule_relabel,training
ewallet_01116,Please bring back option to verify account with other valid IDs,feature_request,GCash,Google Play (Kaggle public dataset),1,2020-08-09T01:28:14.000Z,strict_rule_relabel,training
ewallet_01117,"it's almost 3 months and my account is still locked! you have the worst customer service. Issues are not being handled, you keep asking for the same informations over and over again! my issue is so simple yet you cant fix it. i just need a temporary mpin so i can use my account again, why are you making this so hard for me!? PLEASE ACTUALLY HELP YOUR CUSTOMERS. WHAT HAPPENS TO OUR MONEY IF WE CANT ACCESS OUR ACCOUNT!? YOUR CUSTOMER SERVICE IS SO FRUSTRATING!!!",account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-06-24T11:31:51.000Z,strict_rule_relabel,training
ewallet_01119,No option on how to verify account on students. Please bring back the student id option where you can fully verified gcash account,feature_request,GCash,Google Play (Kaggle public dataset),1,2020-08-09T12:52:38.000Z,strict_rule_relabel,training
ewallet_01120,"Used it to buy load of Go90 but didn't received my load, I had to buy regular again. I got charged twice for one subscription!",payment_failure,GCash,Google Play (Kaggle public dataset),1,2020-10-29T11:50:26.000Z,strict_rule_relabel,training
ewallet_01121,Please allow student ID for verification,feature_request,GCash,Google Play (Kaggle public dataset),1,2020-08-11T02:57:48.000Z,strict_rule_relabel,training
ewallet_01123,5 for this application because how many times that I use this app and so far I didn't experience some failure of using this app it's very convenient to cash in and cashout,transfer_issue,GCash,Google Play (Kaggle public dataset),5,2020-10-27T09:46:47.000Z,strict_rule_relabel,training
ewallet_01124,Please fix your isssues and please add student id for verification.please,feature_request,GCash,Google Play (Kaggle public dataset),4,2020-08-12T06:11:07.000Z,strict_rule_relabel,training
ewallet_01125,Hello!!! Can someone tell me why the F$&#&# Cash In feature's not working..badly need na malagyan ng laman para hindi ma deactivate Thanks!!!,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-10-27T13:37:05.000Z,strict_rule_relabel,training
ewallet_01126,"Almost 3day my Gcash is not working allways oops we're sorry! Try again later, Why my Gcash is like this I'm so disappointed I transfer my salary here in online but when. I need to buy load and send money to another gcash it allways like this, Pls. Fix this problem Wi did trust your app Thanks for the concern.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-10-30T06:26:44.000Z,strict_rule_relabel,training
ewallet_01128,"i dont know but when I invested on GCash Invest, I cant open my account now. What could be the problem.",transfer_issue,GCash,Google Play (Kaggle public dataset),2,2019-06-25T03:01:30.000Z,strict_rule_relabel,training
ewallet_01129,Full of errors with PayPal cash in.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-11-01T19:06:27.000Z,strict_rule_relabel,training
ewallet_01130,This is a very unsecure system. Especially when you turn the contacts syncing on. You will definitely have a great chance to hack other accts in your directory just by guessing the MPIN. You guys should prioritize the upgrade of your security like MFA or even use a damn password as what coins.ph app is doing! I must admit you have more services than coins.ph app but if you have a very unsecure system you better shut off your business.,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2020-04-08T01:53:26.000Z,strict_rule_relabel,training
ewallet_01133,Please include Student ID to your ID options. It will be so much help for students like me without other valid/gov. ID. Thank you.,feature_request,GCash,Google Play (Kaggle public dataset),2,2020-08-13T06:45:28.000Z,strict_rule_relabel,training
ewallet_01134,So many bugs! I tried to pay my meralco bill and said error. Fix your app please. now i don't know if it was fully paid. And the app said it will be posted within 24 hours. 2 days past i don't know where should i check the post payment.,payment_failure,GCash,Google Play (Kaggle public dataset),1,2020-10-31T08:17:27.000Z,strict_rule_relabel,training
ewallet_01138,"THIS APP IS A SCAMl! Don't download it & don't put any money in it or you will lose it! I could not pay for my groceries at a partner merchant (Landmark) because when I scan the store's QR code, an error message says ""QR code does not exist."" Then, I tried calling GCash customer service several times, but only got a robot voice that kept asking me to enter my phone number,& when I do, the robot voice just says to go to GCash help center then cuts off the call. Avoid this app at all costs!",payment_failure,GCash,Google Play (Kaggle public dataset),1,2020-11-04T02:01:06.000Z,strict_rule_relabel,training
ewallet_01139,"I have been fan with this app since I've had it, until this issue right now where I can not cash in from my paypal acct, please fix this issue as soon as possible. Thanks",transfer_issue,GCash,Google Play (Kaggle public dataset),3,2020-11-05T00:05:59.000Z,strict_rule_relabel,training
ewallet_01141,I can't transfer my money on PayPal to gcash please fix this issue,transfer_issue,GCash,Google Play (Kaggle public dataset),3,2020-11-05T10:21:09.000Z,strict_rule_relabel,training
ewallet_01144,Why we cannot use gcash now for bills payment ? Have any update for this apps ? Just suddenly error and cant pay billspayment . No have anyuodate,payment_failure,GCash,Google Play (Kaggle public dataset),1,2020-11-07T02:51:34.000Z,strict_rule_relabel,training
ewallet_01145,cannot log in to gcash anymore,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-06-25T11:46:26.000Z,strict_rule_relabel,training
ewallet_01146,bat di ako ma cash in sa gcash may problema ba talaga ang gcash ngayun,transfer_issue,GCash,Google Play (Kaggle public dataset),5,2020-11-05T12:54:09.000Z,strict_rule_relabel,training
ewallet_01147,"Hello Gcash Very nice app but please include Student ID sa pagpipilian for recommended ID's. Meron po kasing mga minor na gumagamit din ng Gcash like me, specially ngayon na online class, Gcash ang platform namin to pay fees (transfer money) and para ma access need namin ng verified account. I hope you can make it",feature_request,GCash,Google Play (Kaggle public dataset),4,2020-08-16T04:59:02.000Z,strict_rule_relabel,training
ewallet_01148,"It's been a couple of days since I sent a ticket to have my gcash issues fixed. I kept on getting the message transaction limit exceeded. I haven't even transferred or bought load that much and I'm even fully verified. I already did all the troubleshooting steps that was instructed through email and it still does not work. Now, i cannot buy load or send money. What is going on?",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-11-08T05:15:17.000Z,strict_rule_relabel,training
ewallet_01149,I hate this app even though I entered the correct mpin it said that the mpin is wrong now my account is locked. I can never get my 52.50 balance in GCash again.,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-06-25T13:09:46.000Z,strict_rule_relabel,training
ewallet_01150,unable to cash in. error. many times,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-11-08T09:35:19.000Z,strict_rule_relabel,training
ewallet_01153,Can't log in. Error vode hjl3. Pls fix it ASAP.,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-06-26T00:40:03.000Z,strict_rule_relabel,training
ewallet_01154,What happened to gcash now?! its not working in bank transfer. Please take action to this issue!,transfer_issue,GCash,Google Play (Kaggle public dataset),2,2020-11-09T02:19:50.000Z,strict_rule_relabel,training
ewallet_01155,I like it earning an interest. But I hope there's a chat support ready in your service too.,feature_request,GCash,Google Play (Kaggle public dataset),3,2020-08-19T03:52:58.000Z,strict_rule_relabel,training
ewallet_01156,"so far so good an awesome apps. sometimes not satisfied bec.of low data base and sometimes i need to send money i can't send, whats a problem about that?",transfer_issue,GCash,Google Play (Kaggle public dataset),4,2020-11-09T10:46:47.000Z,strict_rule_relabel,training
ewallet_01158,Can you please bring back the other id's needs to verify please back the student ids my business is needs gcash please back the student id pleaseee,feature_request,GCash,Google Play (Kaggle public dataset),1,2020-08-19T05:02:02.000Z,strict_rule_relabel,training
ewallet_01159,Very bad and disappointed with this gcash the issue regarding refund also slow process to slow to track my transaction... Communication with their respective department is bad their support... No time frame given because they cannot provide it.. resolving problem is very slow.. How if they resolve the issue next year really dissapoibted..,payment_failure,GCash,Google Play (Kaggle public dataset),1,2020-11-13T03:04:18.000Z,strict_rule_relabel,training
ewallet_01161,It's very inconvenient for those students who do not have the ids suggested for verification. I hope that gcash will add STUDENT ID in their suggested ids,feature_request,GCash,Google Play (Kaggle public dataset),1,2020-08-19T05:36:45.000Z,strict_rule_relabel,training
ewallet_01162,They keep updating this app and u can't access your account that really annoying specially when u need to used the money to pay the bills they always got error when u update,payment_failure,GCash,Google Play (Kaggle public dataset),1,2020-11-13T19:48:35.000Z,strict_rule_relabel,training
ewallet_01163,Great! Maganda sya kaso may Bank Transfer Fee na tsaka sa Cash in daming Problems unlike sa Paymaya and Coins,transfer_issue,GCash,Google Play (Kaggle public dataset),5,2020-11-13T13:19:08.000Z,strict_rule_relabel,training
ewallet_01164,It would be nice if you can add to allow scheduling of eloads.,feature_request,GCash,Google Play (Kaggle public dataset),4,2020-08-19T06:05:16.000Z,strict_rule_relabel,training
ewallet_01165,Badly needed to cash out my money but this app always had a problem! This sucks!,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-11-18T09:07:32.000Z,strict_rule_relabel,training
ewallet_01166,I can't fully verified my account because of the ID. I hope you can add in the choices the TIN ID because that is the one kind of we have as a student. I hope you can catch the attention my suggestion. Thank you.,feature_request,GCash,Google Play (Kaggle public dataset),2,2020-08-19T06:15:31.000Z,strict_rule_relabel,training
ewallet_01167,Error in saved bills payment. Fix this.,payment_failure,GCash,Google Play (Kaggle public dataset),1,2020-11-15T06:51:13.000Z,strict_rule_relabel,training
ewallet_01168,Wr cant log in and it says theres some problem. fix it immediately,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-06-26T03:04:17.000Z,strict_rule_relabel,training
ewallet_01170,i cannot login since yesterday. keeps on getting error message code HJL3. I clicked on Help Center but there is no info regarding this error. Pls help! I need to use GCASH now,account_access_issue,GCash,Google Play (Kaggle public dataset),3,2019-06-26T05:11:40.000Z,strict_rule_relabel,training
ewallet_01172,"i hope updates is not a ""must"" because sometimes we need to use gcash on emergency matters,not everyone has load when the app need to update. Please add options for this, like later or not now because I'm pretty sure wi will update it later.",feature_request,GCash,Google Play (Kaggle public dataset),5,2020-08-19T09:30:52.000Z,strict_rule_relabel,training
ewallet_01173,"This app is very helpful for me as i used to pay my bills and used to buy load. But as of now i can't open it, as it says Let's go Update!! When i try to update until now keeps on loading. Please help me on this issue, i need to open it and pay my electric bill.. Hoping for your feedback. Thanks",payment_failure,GCash,Google Play (Kaggle public dataset),4,2020-11-18T22:17:19.000Z,strict_rule_relabel,training
ewallet_01176,I cant open my account and i already forgot my MPIN so with the security questions what shall i do to retrieved my account pls help me thanks,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2020-04-21T16:46:24.000Z,strict_rule_relabel,training
ewallet_01177,"The ""must"" update is annoying. Please add ""update later"" to the option.",feature_request,GCash,Google Play (Kaggle public dataset),3,2020-08-20T07:10:33.000Z,strict_rule_relabel,training
ewallet_01181,"i cannot log in to my gcash account since yesterday, it always says error",account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-06-27T04:44:14.000Z,strict_rule_relabel,training
ewallet_01182,Why i cannon send money to express send what wrong with the apps always error!,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-12-09T16:33:58.000Z,strict_rule_relabel,training
ewallet_01184,"I hope they bring back the school id as an accepted valid id, since a lot of students are using this app.",feature_request,GCash,Google Play (Kaggle public dataset),5,2020-08-20T18:17:44.000Z,strict_rule_relabel,training
ewallet_01186,Can you guys please add tin I'd to the list id's? I am fully verified but now it go down to basic. Please add tin I'd to make my gcash acc to fully verified thanks,feature_request,GCash,Google Play (Kaggle public dataset),2,2020-08-22T08:11:43.000Z,strict_rule_relabel,training
ewallet_01187,"My transaction failed in Grab using GCash Mastercard. I talked to the GCash support, asking when will be my money refunded, and they want me to fill out a dispute form. Why? Your process was the one that failed in the first place. Why can't you just check your records and refund back my money? So disappointing.",payment_failure,GCash,Google Play (Kaggle public dataset),1,2020-12-08T07:29:59.000Z,strict_rule_relabel,training
ewallet_01190,GCASH DEDUCTED PAYMENT FROM FOODPANDA EVEN THOUGH THE ORDER WAS UNSUCCESSFUL. NO REFUND WAS MADE WHATSOEVER.,payment_failure,GCash,Google Play (Kaggle public dataset),1,2020-12-09T06:56:05.000Z,strict_rule_relabel,training
ewallet_01191,"I don't know what happen to my account, I can't access it anymore I can't log in, for that reason I'm giving you 1star,",account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-06-27T10:37:33.000Z,strict_rule_relabel,training
ewallet_01192,What happen to may GCash automatic 15 adjustment for my balance its a crop. Have many problems regarding cash in always offline on 7/11 store. Cash in 500pesos charge 40pesos on Allday store.t,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-12-26T09:09:35.000Z,strict_rule_relabel,training
ewallet_01194,Appreciate the customer service. My issue regarding bills payment was resolved within 12 hours. Trustworthy e-wallet!,payment_failure,GCash,Google Play (Kaggle public dataset),5,2020-12-11T05:54:28.000Z,strict_rule_relabel,training
ewallet_01195,"you cannot log in to the app when it is inactive for 2 months which is just so annoying. You will need to go through the same verification steps again if you want it re installed. Then there's a system glitch with the mpin. It sends you this message with the temporary mpin and then when you try to log in using that mpin, it won't let you.",account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-06-27T13:11:14.000Z,strict_rule_relabel,training
ewallet_01197,Please allow Postal ID in verifying an account. It is also a Primary ID. Thanks,feature_request,GCash,Google Play (Kaggle public dataset),4,2020-08-24T06:42:16.000Z,strict_rule_relabel,training
ewallet_01198,"Matagal na akong user ng GCASH. Ok naman pero lagi nagkaka issue. For ex. Bank transfer didn't pushed through. I need to wait for 1- 2 days to have my fund back. Currently, having issues with my paybills. I've been reaching out for a couples of days. Still hindi nareresolve ang issue. Lagi sabi escalated, being handled or kaya prioritized pero wala namang nangyayari. Sabi always monitor my ticket. Pero wala namang nangyayari. Poor customer service.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-12-27T07:58:57.000Z,strict_rule_relabel,training
ewallet_01199,Referred a friend but didnt receive the 50 scammer,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-04-27T02:35:31.000Z,strict_rule_relabel,training
ewallet_01200,"can you please add PRC ID for fully verified, it is also a government id issued , thats the only id i have",feature_request,GCash,Google Play (Kaggle public dataset),4,2020-08-24T09:04:52.000Z,strict_rule_relabel,training
ewallet_01203,"Very poor system service, customer service, always have maintenance in expected days like during billing period. They locked my account due to ""fraud"" tracing as their CSR and supervisors I have spoken with. I asked what and why? They cannot explain. At first, I cash-in around 3k and I can't use it for oaying bills as they said due to maintenance. I've waited long, I even emailed them but got no response. Second, this time of quarantine, from March, I can't still open my account til today.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-04-27T03:13:05.000Z,strict_rule_relabel,training
ewallet_01205,Encountered hjl3 error. Can't log in. Why?,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-06-28T09:49:01.000Z,strict_rule_relabel,training
ewallet_01206,GCash issue always. I can't cash in through PayPal,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-12-30T00:25:51.000Z,strict_rule_relabel,training
ewallet_01207,I was dissapoint because of some error and one of this is to verification but in the screen we dont have a GET VERIFIED so icant cash out my money and because of this my atm in gcash card have a problem and i cant withdraw please fixx,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-12-30T06:51:37.000Z,strict_rule_relabel,training
ewallet_01208,Problem when scanning qr code. Cannot pay using this app!,payment_failure,GCash,Google Play (Kaggle public dataset),1,2020-12-16T09:30:22.000Z,strict_rule_relabel,training
ewallet_01209,"Goodevening, gcash. Why i cannot open my gcash account? Everytime i enter my mpin to log in but it says. THERE SEEMS TO BE A PROBLEM. please try again later. (CODE HJL3) Please fix this, i need to open my gcash account now!",account_access_issue,GCash,Google Play (Kaggle public dataset),2,2019-06-28T12:28:00.000Z,strict_rule_relabel,training
ewallet_01210,"I've been using this app for almost a year but the App is slow now! Very slow to load! Especially in the beginning. It's very inconvenient and irritating when you really need to send money quickly. My internet is not the problem, just the Gcash app itself. Hope it can be resolved in the next update.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2021-01-05T04:31:28.000Z,strict_rule_relabel,training
ewallet_01211,"You can't cash out your money in palawan,cebuana, and all only cash in, what a big ""scam""?",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-04-28T10:23:46.000Z,strict_rule_relabel,training
ewallet_01212,0 rate since December 06 requesting for verification because I need to pay bills..but it keeps on rejected even if you did everything to get verified poor systems...not recommended to family and friends..I hate this apps...bad experience because I can't take my money back,payment_failure,GCash,Google Play (Kaggle public dataset),1,2020-12-18T07:13:09.000Z,strict_rule_relabel,training
ewallet_01213,Gcash why have error to send money.im so frustated too much i dont how to fix it,transfer_issue,GCash,Google Play (Kaggle public dataset),2,2021-01-05T20:17:01.000Z,strict_rule_relabel,training
ewallet_01214,Sana may Transfer from Security Bank to G-Cash.,transfer_issue,GCash,Google Play (Kaggle public dataset),4,2020-04-28T14:14:39.000Z,strict_rule_relabel,training
ewallet_01216,I WAS DEBITED TWICE AND WANTS ME TO WAIT FOR THREE MONTHS FOR A REFUND.,payment_failure,GCash,Google Play (Kaggle public dataset),1,2020-12-19T01:26:07.000Z,strict_rule_relabel,training
ewallet_01218,Nag cash in ako. Tapos sabi sa system ng lbc success pero nag failed pala kay gcash. Sent a ticket . Up until now di parin nababalik. Ang mahal ng interest . Talo pa bangko,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2021-01-06T14:59:11.000Z,strict_rule_relabel,training
ewallet_01219,"Poor customer service, I was not able to receive my cash-in which was supposed to be a payment monthly dues, due to system failure. Now a couple of days later, no feedback from support. The inconvenience to follow up every day. The service the app offers does not serve its purpose. Now I'm planning to withdraw all my money from the app but afraid to do so because it might not reflect again.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-12-19T20:38:32.000Z,strict_rule_relabel,training
ewallet_01223,This app always fails me whenever I try to pay a merchant by scanning its QR code. I use a Samsung Galaxy A71. It doesn't read the QR code. My phone works fine wheneve I use PayMaya. I would have rated this app 1 star but it works fine for online payments so it's 2 stars for me.,payment_failure,GCash,Google Play (Kaggle public dataset),2,2020-12-21T11:01:55.000Z,strict_rule_relabel,training
ewallet_01224,It deducts money in your bank account when you cash in even though it shows as failed.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2021-01-10T09:04:11.000Z,strict_rule_relabel,training
ewallet_01225,"Hi! This app is a one click away payment process which is really in demand in this time of pandemic. But I hope that gcash would allow students 18 years old and above be verified via school id. The ""other id"" option is gone now.",feature_request,GCash,Google Play (Kaggle public dataset),4,2020-08-26T16:40:42.000Z,strict_rule_relabel,training
ewallet_01226,"I ve Cash In at around 10am today but problem.is i donth receive any amount up to night ., Where do i go with this ????",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2021-01-11T10:47:42.000Z,strict_rule_relabel,training
ewallet_01227,QR Scanner is not working. I've tried it in different establishments these past few days but cannot read the QR Codes. I've also tried uninstalling and re-installing but still it doesn't work.,payment_failure,GCash,Google Play (Kaggle public dataset),1,2020-12-24T09:24:55.000Z,strict_rule_relabel,training
ewallet_01228,I hope you can bring back the student id option when getting verified.,feature_request,GCash,Google Play (Kaggle public dataset),2,2020-08-31T02:36:45.000Z,strict_rule_relabel,training
ewallet_01229,i cannot log in. an error code always appear (CODE HJL3),account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-06-30T06:06:11.000Z,strict_rule_relabel,training
ewallet_01232,"The app is good, pretty convenient and saves more money but I do have one concern. Please add the student's ID as a form of verification for us students who can't get other ID's yet. No matter how many times I restart the app, there's no option for student's ID in any of the accepted ID's listed in the verification. I hope my concern reaches you soon, thankyou.",feature_request,GCash,Google Play (Kaggle public dataset),4,2020-09-01T09:23:44.000Z,strict_rule_relabel,training
ewallet_01233,"Nice, but always giving me a notification where the transaction are unsuccessfully...big hastle for me , ill pay it",payment_failure,GCash,Google Play (Kaggle public dataset),4,2020-12-28T01:24:20.000Z,strict_rule_relabel,training
ewallet_01235,"Its always on error, keep and keep trying but always like that. Not too reliable when you need to send money urgenr as the app keeps having error. Hopefully you can find ways to improve your app. Thanks",transfer_issue,GCash,Google Play (Kaggle public dataset),3,2021-01-20T22:04:07.000Z,strict_rule_relabel,training
ewallet_01236,"It's really unfortunate to those students who can't validate their accounts because they do not have the recommended ID's. I hope you can add more options in the identification cards, like school IDs, etc.",feature_request,GCash,Google Play (Kaggle public dataset),3,2020-09-02T04:27:22.000Z,strict_rule_relabel,training
ewallet_01237,if i use my Gcredit to pay my payment in everywhere that have gcash but it is always decline. i dont know why but i always use gcash. and my gscore is 400+ please explain why is this happen to me.,payment_failure,GCash,Google Play (Kaggle public dataset),1,2021-01-04T09:14:10.000Z,strict_rule_relabel,training
ewallet_01239,"Even though I've been a long time Gcash user, I have to admit it has way more issues than Paymaya. Its always on service maintenance, transactions are slow, and customer service support is barely able to help. I made a purchase at Puregold and the transaction failed. The amount was already debited from my account but Puregold did not receive the payment and did not allow me to leave with my purchase. It's been 3 days and my account still hasn't been refunded. Beware of this app!",payment_failure,GCash,Google Play (Kaggle public dataset),1,2021-01-05T05:45:13.000Z,strict_rule_relabel,training
ewallet_01241,ANO BAYAN GCASH 2 DAYS NG ERROR AH! PANO KAMI MAKAKAPAG CASH OUT NYAN!,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2021-01-29T01:40:35.000Z,strict_rule_relabel,training
ewallet_01242,Please bring back Student's ID in the Recommended ID to get fully verified. I need to be verified because there are things/payments that needs to be done through online. Thankyou,feature_request,GCash,Google Play (Kaggle public dataset),3,2020-09-03T09:55:39.000Z,strict_rule_relabel,training
ewallet_01243,Payment for bills does not reflect on inbox and when proceeding to payment been receiving errors then the amount for bills is deducted on my balance,payment_failure,GCash,Google Play (Kaggle public dataset),1,2021-01-05T11:04:54.000Z,strict_rule_relabel,training
ewallet_01245,"Kinda tried to install-reinstall the app, kinda forgot my mpin, and all security questions and cannot retrieve my account... is there anyway I can still retrieve my account without these, like emails or something?",account_access_issue,GCash,Google Play (Kaggle public dataset),2,2020-05-01T12:42:16.000Z,strict_rule_relabel,training
ewallet_01246,Maybe you should add fingerprint verification instead of just MPIN? It's tiring to keep entering my pin.,account_access_issue,GCash,Google Play (Kaggle public dataset),4,2020-09-04T04:21:49.000Z,strict_rule_relabel,training
ewallet_01249,i cannot log in now in the app im getting an error code hjl3,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-07-01T13:11:39.000Z,strict_rule_relabel,training
ewallet_01250,Delayed cash in using Union Bank atm account. Service sucks!!!!,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2021-02-16T06:22:41.000Z,strict_rule_relabel,training
ewallet_01253,please bring back the student's id option.,feature_request,GCash,Google Play (Kaggle public dataset),2,2020-09-06T03:18:16.000Z,strict_rule_relabel,training
ewallet_01254,Pay QR is not working on Samsung A71. Please fix this.,payment_failure,GCash,Google Play (Kaggle public dataset),1,2021-01-10T13:33:16.000Z,strict_rule_relabel,training
ewallet_01255,I gave this app 1 star review a year ago. But now I'm fully satisfied and happy about their improvements. I had a problem before w/ my cash in but it was resolved within 24 hrs. Good Job Gcash,transfer_issue,GCash,Google Play (Kaggle public dataset),5,2021-02-17T22:35:05.000Z,strict_rule_relabel,training
ewallet_01256,"It helpful app to everyone,but hoping for other security measures like long password or fingerprint scanner",account_access_issue,GCash,Google Play (Kaggle public dataset),3,2020-05-02T18:53:08.000Z,strict_rule_relabel,training
ewallet_01257,Please add School ID'S back like before,feature_request,GCash,Google Play (Kaggle public dataset),1,2020-09-06T12:34:53.000Z,strict_rule_relabel,training
ewallet_01258,"Gcash is the only e-wallet I have ever since it started. I love how it is widely used now and how it improved over time. I can conveniently cash in thru the two biggest convenience stores. I can transfer funds to banks, shopping app or other users. I can pay a lot of bills. Some system lags and problems is understandable as users are increasing every day. Customer service is pretty quick to answer. When I say quick it takes a day or two. And that works for me well.",transfer_issue,GCash,Google Play (Kaggle public dataset),5,2021-01-12T14:16:38.000Z,strict_rule_relabel,training
ewallet_01261,They must add student ID as for accounts verification specially right now that transactions are through internet/GCash.,feature_request,GCash,Google Play (Kaggle public dataset),1,2020-09-07T00:12:04.000Z,strict_rule_relabel,training
ewallet_01263,"This is making me hard to verify for save money feature. TIN ID is not allowed? Please include it because it is the ID every people use. Why omit it in Valid ID list? Help please, I want to save money and TIN ID is the only ID I have now.",feature_request,GCash,Google Play (Kaggle public dataset),1,2020-09-07T11:30:50.000Z,strict_rule_relabel,training
ewallet_01264,"It is indeed helpful to pay bills or send E-loads but it errors all of the sudden. If I hadn't updated it, I might not be able to open and utilize it. There was no notification sent as well that it needs to be updated. It was a horrible experience as I badly need to pay that day. I ended up finding other means tho. Please do ways to improve your app.",payment_failure,GCash,Google Play (Kaggle public dataset),3,2021-01-14T23:19:12.000Z,strict_rule_relabel,training
ewallet_01265,Cannot cash in from WU. I have a correct MTCN but always says error.,transfer_issue,GCash,Google Play (Kaggle public dataset),2,2021-02-21T12:31:06.000Z,strict_rule_relabel,training
ewallet_01266,Please add fingerprint or face entry for easier access,feature_request,GCash,Google Play (Kaggle public dataset),5,2020-09-09T21:09:57.000Z,strict_rule_relabel,training
ewallet_01267,Worst payment channel ever. I always get an error when paying my bills here. And it will took 3-4 days to validate your payment and after that get refunded to your account. Imagine waiting for that amount of time just to know if your payment is ok. Coins ph or paymaya is a better option than this.,payment_failure,GCash,Google Play (Kaggle public dataset),1,2021-01-18T06:03:04.000Z,strict_rule_relabel,training
ewallet_01268,Always with tech issues when you tried to cash in mostly in 7/11,transfer_issue,GCash,Google Play (Kaggle public dataset),2,2021-02-25T09:59:45.000Z,strict_rule_relabel,training
ewallet_01270,Money gram cash in not working again,transfer_issue,GCash,Google Play (Kaggle public dataset),3,2021-03-01T01:30:15.000Z,strict_rule_relabel,training
ewallet_01272,can't log in. please repair or attend to this matter,account_access_issue,GCash,Google Play (Kaggle public dataset),2,2019-07-02T15:01:11.000Z,strict_rule_relabel,training
ewallet_01273,its good but theres a problem what about the students wants to send money to other??we dont have some primary ID. please put some stundent ID we really need this to buy some things for school or food anything.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2021-03-03T09:35:53.000Z,strict_rule_relabel,training
